codigo,nome,cidade,estado,população,popAte9,popDe10a14,popDe15a19,popDe20a24,popDe25a34,popDe35a49,popDe50a59,popMaisDe60,domiciliosA1,domiciliosA2,domiciliosB1,domiciliosB2,domiciliosC1,domiciliosC2,domiciliosD,domiciliosE,rendaMedia,faturamento,potencial
355030286,Parque Fernanda,São Paulo,SP,121226.0,18122.0,8920.0,12845.0,10239.0,21068.0,26878.0,12354.0,10800.0,0.0,27.0,1315.0,4843.0,9692.0,10526.0,3657.0,8693.0,1187.0,75298.32603968236,Médio
35503074,Parque Ibirapuera,São Paulo,SP,4617.0,253.0,136.0,237.0,256.0,623.0,1038.0,811.0,1263.0,465.0,448.0,551.0,201.0,149.0,49.0,0.0,202.0,11613.0,1079889.225793652,Médio
355030276,Parque Interlagos,São Paulo,SP,30301.0,2502.0,1262.0,2103.0,1815.0,4053.0,6615.0,4463.0,7488.0,631.0,813.0,2229.0,2202.0,1983.0,1079.0,359.0,1234.0,6905.0,1319242.0315555546,Alto
355030231,Parque Morro Doce,São Paulo,SP,55558.0,8470.0,4292.0,6119.0,4629.0,9292.0,13999.0,5322.0,3435.0,0.0,0.0,843.0,2616.0,5045.0,5118.0,1271.0,2845.0,1340.0,483633.0542698411,Médio
355030104,Parque Novo Mundo,São Paulo,SP,51027.0,8006.0,3679.0,5591.0,4296.0,8641.0,11007.0,5048.0,4759.0,0.0,107.0,831.0,1918.0,3938.0,4712.0,1517.0,2928.0,1365.0,475142.6749285715,Médio
35503093,Parque Peruche,São Paulo,SP,57407.0,6081.0,2887.0,4422.0,4078.0,8720.0,12041.0,7700.0,11478.0,0.0,748.0,2958.0,3916.0,4544.0,3041.0,717.0,3036.0,2303.0,949162.8111349207,Alto
355030115,Parque Santa Madalena,São Paulo,SP,88500.0,11542.0,5638.0,8582.0,6914.0,14118.0,19492.0,10560.0,11654.0,0.0,0.0,1639.0,4226.0,7264.0,7408.0,2421.0,5718.0,1344.0,202989.2684206345,Médio
35503057,Parque São Lucas,São Paulo,SP,73934.0,8102.0,3804.0,6241.0,5320.0,10861.0,16673.0,9795.0,13138.0,0.0,250.0,3579.0,5309.0,5803.0,5092.0,1274.0,3966.0,1969.0,696577.6548253975,Alto
355030121,Parque São Rafael,São Paulo,SP,70505.0,11796.0,5948.0,8397.0,5628.0,11018.0,16049.0,6460.0,5209.0,0.0,0.0,441.0,1881.0,4865.0,6094.0,2578.0,4978.0,1035.0,260011.62076190446,Médio
355030185,Parque Savoy,São Paulo,SP,45631.0,6070.0,2890.0,4439.0,3698.0,7614.0,10591.0,5548.0,4781.0,0.0,5.0,1481.0,2284.0,4107.0,3527.0,1166.0,1952.0,1667.0,645555.230119048,Médio
355030191,Pedreira,São Paulo,SP,89506.0,13562.0,6720.0,9649.0,7578.0,14850.0,20408.0,9274.0,7465.0,0.0,59.0,833.0,3171.0,6118.0,6392.0,2027.0,9344.0,1043.0,287308.16449206317,Médio
355030176,Penha,São Paulo,SP,36253.0,3626.0,1822.0,2885.0,2562.0,5106.0,7878.0,4813.0,7561.0,0.0,317.0,2070.0,2233.0,2652.0,2520.0,646.0,2025.0,2121.0,831708.653063492,Alto
35503081,Perdizes,São Paulo,SP,47046.0,3544.0,1505.0,2618.0,2762.0,7563.0,10640.0,7808.0,10606.0,3470.0,4317.0,5993.0,2740.0,1602.0,537.0,0.0,1393.0,8707.0,1934191.169746033,Alto
355030232,Perus,São Paulo,SP,85745.0,12486.0,6432.0,9186.0,7011.0,13271.0,19927.0,8986.0,8446.0,0.0,0.0,852.0,3295.0,6743.0,7364.0,1866.0,6114.0,1164.0,202254.26587301533,Médio
355030227,Pico Do Jaraguá,São Paulo,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.123042505593,908616.1061507941,Baixo
355030137,Pinheiros,São Paulo,SP,12382.0,787.0,340.0,588.0,796.0,2254.0,2707.0,1689.0,3221.0,600.0,646.0,1850.0,820.0,752.0,225.0,0.0,606.0,8791.0,1245929.0676190471,Alto
355030106,Piqueri/Parque São Jorge,São Paulo,SP,46254.0,4231.0,1920.0,3012.0,2722.0,7085.0,11206.0,6451.0,9627.0,834.0,1803.0,4837.0,3396.0,2832.0,1799.0,363.0,1753.0,4897.0,1472121.5958095244,Alto
355030156,Pirituba,São Paulo,SP,53776.0,5297.0,2381.0,3773.0,3406.0,8810.0,12451.0,7616.0,10042.0,84.0,869.0,4871.0,4320.0,4144.0,2719.0,885.0,1694.0,2901.0,995568.0179444444,Alto
35503069,Planalto Paulista,São Paulo,SP,23065.0,1412.0,681.0,1265.0,1176.0,2776.0,4796.0,3541.0,7418.0,815.0,1075.0,2360.0,1421.0,1255.0,483.0,219.0,1048.0,5764.0,1350400.2748809515,Alto
35503086,Pompéia,São Paulo,SP,14476.0,1355.0,430.0,698.0,766.0,2417.0,3720.0,2175.0,2915.0,755.0,1137.0,2254.0,1126.0,515.0,195.0,0.0,272.0,7356.0,1288923.5481984126,Alto
355030244,Ponte Rasa,São Paulo,SP,52043.0,5184.0,2700.0,4070.0,3662.0,7488.0,11538.0,7617.0,9784.0,0.0,302.0,2409.0,3529.0,3741.0,3826.0,825.0,2759.0,1978.0,843704.0625873018,Alto
355030202,Ponte Transamérica,São Paulo,SP,8991.0,666.0,345.0,574.0,541.0,1356.0,1995.0,1429.0,2085.0,73.0,277.0,956.0,783.0,591.0,311.0,69.0,288.0,4129.0,986738.138611112,Médio
355030214,Portal Do Morumbi,São Paulo,SP,18631.0,2562.0,1093.0,1825.0,1372.0,2785.0,4279.0,2082.0,2633.0,791.0,634.0,922.0,570.0,673.0,1339.0,513.0,944.0,6089.0,1267936.570944444,Alto
3550303,Praça João Mendes,São Paulo,SP,16475.0,1751.0,862.0,1317.0,1555.0,3289.0,4053.0,1718.0,1930.0,0.0,84.0,642.0,1157.0,1934.0,1262.0,238.0,1658.0,1668.0,796223.2146349212,Baixo
35503082,Puc,São Paulo,SP,17397.0,1003.0,516.0,1020.0,1474.0,2480.0,3199.0,2746.0,4959.0,1341.0,1459.0,2370.0,808.0,653.0,206.0,134.0,529.0,10064.0,1477313.4695555565,Alto
35503032,Quarta Parada,São Paulo,SP,7515.0,537.0,269.0,471.0,491.0,1126.0,1454.0,1084.0,2083.0,46.0,148.0,604.0,664.0,499.0,409.0,39.0,338.0,3270.0,939182.8645,Médio
355030220,Raposo Tavares,São Paulo,SP,20082.0,2855.0,1234.0,1810.0,1514.0,3646.0,4579.0,2398.0,2046.0,0.0,0.0,668.0,1305.0,1701.0,1597.0,374.0,1136.0,1631.0,759696.454119048,Médio
355030211,Real Parque,São Paulo,SP,22088.0,2818.0,1312.0,1929.0,1433.0,3153.0,5371.0,2752.0,3320.0,1899.0,700.0,959.0,406.0,583.0,987.0,302.0,1813.0,12706.0,1338149.1009920628,Alto
3550304,República,São Paulo,SP,14861.0,812.0,340.0,668.0,1090.0,2799.0,3776.0,2191.0,3185.0,141.0,366.0,1818.0,1857.0,1919.0,790.0,224.0,1012.0,3516.0,953651.4480079367,Alto
355030167,Reserva Da Cantareira,São Paulo,SP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3900.123042505593,908616.1061507941,Baixo
355030119,Rio Claro,São Paulo,SP,20046.0,2538.0,1325.0,1892.0,1513.0,3069.0,4620.0,2377.0,2712.0,0.0,0.0,742.0,942.0,1384.0,1302.0,316.0,1858.0,1506.0,771538.0359603177,Baixo
355030223,Rio Pequeno,São Paulo,SP,79567.0,9128.0,4319.0,6593.0,6203.0,13671.0,17844.0,9772.0,12037.0,295.0,1388.0,5231.0,4089.0,5611.0,5024.0,1336.0,4096.0,2690.0,768997.8260952388,Alto
355030252,Rio Verde,São Paulo,SP,38519.0,4869.0,2373.0,3445.0,2918.0,6147.0,8834.0,4658.0,5275.0,0.0,81.0,1232.0,1982.0,3004.0,2546.0,712.0,3079.0,1531.0,724378.9650476195,Baixo
355030289,Riviera,São Paulo,SP,42731.0,6549.0,3209.0,4633.0,3661.0,7485.0,9201.0,4360.0,3633.0,0.0,0.0,373.0,1472.0,3507.0,3905.0,1266.0,3124.0,1131.0,471595.5321269841,Baixo
355030122,Rodolfo Pirani,São Paulo,SP,83526.0,11626.0,5690.0,8248.0,6413.0,13039.0,19157.0,9169.0,10184.0,0.0,153.0,1352.0,4341.0,6792.0,5990.0,1831.0,5442.0,1397.0,306350.9284761902,Médio
35503059,Sacomã,São Paulo,SP,131007.0,15491.0,7279.0,11248.0,9278.0,20806.0,31195.0,16974.0,18736.0,0.0,1290.0,7360.0,8744.0,9817.0,7580.0,2429.0,7780.0,2191.0,270007.39950793696,Alto
35503028,Santa Cecília/Campos Elísios,São Paulo,SP,41173.0,2742.0,1202.0,2415.0,3288.0,7739.0,9669.0,5903.0,8215.0,320.0,933.0,3673.0,4456.0,4200.0,2766.0,663.0,2950.0,3300.0,1032042.9466825392,Alto
35503050,Santa Clara,São Paulo,SP,34523.0,2932.0,1422.0,2438.0,2091.0,4621.0,7502.0,5157.0,8360.0,63.0,497.0,2272.0,2186.0,2721.0,1741.0,563.0,2145.0,2419.0,919202.7820555557,Alto
35503045,Santa Cruz,São Paulo,SP,13912.0,1039.0,405.0,830.0,851.0,2404.0,3035.0,2200.0,3148.0,764.0,883.0,1539.0,847.0,717.0,229.0,95.0,456.0,8738.0,1256232.5158333331,Alto
3550305,Santa Efigênia,São Paulo,SP,22144.0,2141.0,800.0,1653.0,2176.0,4435.0,5191.0,2682.0,3066.0,36.0,105.0,1021.0,1690.0,2833.0,1918.0,344.0,1554.0,1978.0,795092.9727301587,Médio
355030184,Santa Marcelina,São Paulo,SP,35027.0,4478.0,2252.0,3438.0,2620.0,5583.0,7953.0,4446.0,4257.0,0.0,0.0,1253.0,2460.0,2445.0,2437.0,637.0,1893.0,1765.0,736823.6205793655,Médio
35503089,Santa Marina,São Paulo,SP,2281.0,369.0,166.0,263.0,157.0,363.0,452.0,238.0,273.0,2.0,11.0,63.0,80.0,122.0,215.0,35.0,167.0,1600.0,847222.3488809537,Baixo
35503094,Santana,São Paulo,SP,6562.0,412.0,192.0,369.0,420.0,953.0,1319.0,994.0,1903.0,100.0,222.0,785.0,609.0,422.0,217.0,63.0,175.0,5656.0,1010932.4820634937,Médio
355030201,Santo Amaro,São Paulo,SP,17072.0,1703.0,691.0,1052.0,929.0,2274.0,4349.0,2368.0,3706.0,992.0,992.0,1551.0,1097.0,963.0,483.0,14.0,478.0,7740.0,1302790.8598571424,Alto
35503060,São João Climaco,São Paulo,SP,42020.0,4296.0,2035.0,3191.0,2913.0,6572.0,9460.0,5786.0,7767.0,3.0,350.0,2745.0,3433.0,3915.0,2613.0,555.0,1202.0,2389.0,874067.4405079369,Alto
35503056,São Lucas,São Paulo,SP,31381.0,2805.0,1383.0,2160.0,2095.0,4516.0,6729.0,4613.0,7080.0,0.0,347.0,1747.0,2444.0,2437.0,1837.0,350.0,1921.0,2222.0,891682.0777063494,Alto
355030117,São Mateus,São Paulo,SP,71515.0,8970.0,4589.0,6909.0,5760.0,10942.0,15545.0,8943.0,9857.0,0.0,113.0,1507.0,3866.0,5266.0,4784.0,1667.0,5806.0,1398.0,397912.4213174602,Médio
355030254,São Miguel Paulista,São Paulo,SP,26511.0,3087.0,1506.0,2373.0,2069.0,3701.0,5902.0,3428.0,4445.0,0.0,99.0,833.0,1486.0,2014.0,2011.0,621.0,1576.0,1648.0,755648.0194603177,Médio
35503068,Saúde,São Paulo,SP,55175.0,4337.0,1880.0,3240.0,3476.0,9359.0,12625.0,8531.0,11727.0,1437.0,2836.0,7562.0,3610.0,2325.0,1796.0,374.0,2248.0,5330.0,1548358.9386825406,Alto
355030193,Sete Praias,São Paulo,SP,15860.0,2222.0,1062.0,1614.0,1257.0,2645.0,3675.0,1847.0,1538.0,0.0,66.0,364.0,833.0,1287.0,1333.0,292.0,770.0,1607.0,767427.4630079367,Baixo
35503084,Sumaré,São Paulo,SP,17017.0,1072.0,423.0,869.0,921.0,2910.0,3687.0,2671.0,4464.0,1066.0,1209.0,2172.0,1257.0,822.0,195.0,0.0,567.0,8140.0,1351999.1976746034,Alto
355030105,Tatuapé,São Paulo,SP,51812.0,3616.0,1925.0,3425.0,3131.0,6445.0,11980.0,8329.0,12961.0,1837.0,2371.0,5354.0,3042.0,3111.0,1699.0,443.0,2221.0,6994.0,1583710.362944444,Alto
355030114,Teotônio Vilela,São Paulo,SP,89182.0,11994.0,6009.0,8706.0,7208.0,14427.0,19355.0,10894.0,10589.0,0.0,0.0,1045.0,4390.0,8909.0,7381.0,2348.0,4310.0,1360.0,217527.76300793607,Médio
35503098,Tietê,São Paulo,SP,36762.0,3224.0,1659.0,2582.0,2403.0,5169.0,8349.0,5637.0,7739.0,689.0,1306.0,3173.0,1964.0,2242.0,1535.0,588.0,1406.0,4331.0,1281346.1766587293,Alto
355030177,Tiquatira,São Paulo,SP,43746.0,3945.0,1861.0,2930.0,2760.0,6262.0,9984.0,6316.0,9688.0,0.0,503.0,3444.0,3694.0,3753.0,2228.0,490.0,1767.0,2598.0,942845.7071428571,Alto
355030233,Tremembé,São Paulo,SP,22181.0,1934.0,1052.0,1662.0,1392.0,2853.0,4875.0,3374.0,5039.0,195.0,646.0,1505.0,1618.0,1557.0,954.0,261.0,864.0,3478.0,1050081.954261904,Alto
35503079,Trianon,São Paulo,SP,32963.0,2003.0,816.0,1594.0,1807.0,4677.0,6989.0,5150.0,9927.0,4040.0,2191.0,4120.0,1717.0,905.0,472.0,0.0,2315.0,12550.0,1763212.7171904785,Alto
355030171,Tucuruvi,São Paulo,SP,17667.0,1191.0,656.0,1163.0,1121.0,2256.0,3608.0,2913.0,4759.0,178.0,594.0,1965.0,1563.0,1015.0,469.0,87.0,477.0,4198.0,1090766.0199285706,Alto
35503030,Várzea Da Barra Funda,São Paulo,SP,4830.0,570.0,240.0,351.0,291.0,750.0,1208.0,575.0,845.0,40.0,104.0,275.0,344.0,332.0,185.0,59.0,299.0,2949.0,905466.9821428577,Baixo
355030131,Viera De Morais,São Paulo,SP,24098.0,2013.0,802.0,1235.0,1293.0,3461.0,5150.0,3667.0,6477.0,2419.0,1581.0,2443.0,1190.0,758.0,447.0,78.0,1038.0,13650.0,1584502.931634922,Alto
35503054,Vila Alpina,São Paulo,SP,68323.0,6376.0,3058.0,4974.0,4674.0,10393.0,15163.0,9811.0,13874.0,0.0,1032.0,3884.0,5221.0,5620.0,4458.0,1035.0,3331.0,2332.0,962088.381873016,Alto
355030147,Vila Anastácio,São Paulo,SP,3409.0,223.0,105.0,190.0,207.0,575.0,661.0,475.0,973.0,46.0,104.0,325.0,228.0,236.0,144.0,1.0,196.0,4330.0,965368.4243492074,Baixo
355030206,Vila Andrade,São Paulo,SP,47060.0,6539.0,2805.0,3728.0,3041.0,7518.0,12669.0,5653.0,5107.0,3524.0,2101.0,2966.0,1261.0,1700.0,1646.0,588.0,2691.0,9020.0,1716481.418412701,Alto
35503085,Vila Anglo Brasileira,São Paulo,SP,13812.0,1178.0,457.0,813.0,975.0,2511.0,2846.0,1929.0,3103.0,189.0,522.0,1470.0,1340.0,1103.0,518.0,0.0,414.0,4222.0,1050556.0496269842,Alto
355030143,Vila Beatriz,São Paulo,SP,19645.0,1274.0,574.0,1101.0,1138.0,2693.0,4176.0,3163.0,5526.0,1488.0,1371.0,2264.0,1009.0,676.0,384.0,0.0,711.0,9406.0,1455114.3530555554,Alto
355030108,Vila Califórnia,São Paulo,SP,44677.0,3980.0,1999.0,3221.0,2722.0,6240.0,10335.0,6196.0,9984.0,570.0,1040.0,3660.0,3828.0,2948.0,1974.0,478.0,1380.0,4013.0,1215164.6253571424,Alto
35503039,Vila Carioca,São Paulo,SP,27747.0,3857.0,1937.0,2979.0,2471.0,4699.0,6487.0,2657.0,2660.0,14.0,46.0,368.0,1181.0,2331.0,2743.0,627.0,1877.0,1337.0,638981.6516746033,Baixo
355030187,Vila Carmosina,São Paulo,SP,44909.0,5764.0,2716.0,4089.0,3426.0,7359.0,10166.0,5396.0,5993.0,0.0,128.0,1615.0,2760.0,3322.0,3348.0,479.0,2935.0,1712.0,710381.8201746036,Alto
355030107,Vila Carrão,São Paulo,SP,44410.0,3797.0,1942.0,3161.0,2842.0,5933.0,9615.0,6597.0,10523.0,236.0,523.0,2894.0,3051.0,3779.0,2362.0,507.0,1994.0,2822.0,978991.1778968251,Alto
35503044,Vila Clementino,São Paulo,SP,9849.0,586.0,237.0,446.0,733.0,2120.0,1971.0,1533.0,2223.0,801.0,785.0,1226.0,697.0,429.0,127.0,63.0,300.0,10438.0,1239601.941230159,Médio
355030135,Vila Cordeiro,São Paulo,SP,10376.0,674.0,304.0,598.0,644.0,1454.0,2195.0,1705.0,2802.0,346.0,517.0,1166.0,708.0,691.0,205.0,0.0,527.0,6544.0,1078664.0152539688,Médio
355030259,Vila Curuçá,São Paulo,SP,78207.0,10213.0,5356.0,8032.0,5721.0,11660.0,17523.0,8963.0,10739.0,0.0,0.0,1520.0,3945.0,5904.0,6049.0,1760.0,5584.0,1360.0,362291.16082539666,Médio
35503058,Vila Ema,São Paulo,SP,46957.0,4849.0,2161.0,3370.0,3018.0,6942.0,10996.0,6358.0,9263.0,0.0,396.0,3470.0,3566.0,3992.0,2431.0,691.0,1801.0,2458.0,888308.6475555557,Alto
355030178,Vila Esperança,São Paulo,SP,56733.0,5402.0,2625.0,4337.0,3759.0,8069.0,12592.0,7964.0,11985.0,0.0,572.0,2866.0,4228.0,4606.0,3032.0,820.0,3778.0,2134.0,901615.9736904764,Alto
355030109,Vila Formosa,São Paulo,SP,67582.0,6706.0,3447.0,5255.0,4607.0,9533.0,14637.0,9655.0,13742.0,27.0,340.0,2772.0,4659.0,5362.0,4068.0,938.0,4933.0,1854.0,657968.9980873019,Alto
355030100,Vila Guilherme,São Paulo,SP,9294.0,1010.0,490.0,698.0,707.0,1630.0,1900.0,1154.0,1705.0,0.0,56.0,378.0,740.0,747.0,651.0,142.0,452.0,2012.0,848742.3867063492,Baixo
355030180,Vila Guilhermina,São Paulo,SP,42875.0,4347.0,2152.0,3222.0,2952.0,6418.0,9556.0,5978.0,8250.0,0.0,269.0,2452.0,3354.0,3312.0,2775.0,462.0,2002.0,2203.0,864388.4865873024,Alto
35503063,Vila Gumercindo,São Paulo,SP,25187.0,2114.0,840.0,1538.0,1470.0,3993.0,5993.0,3967.0,5272.0,821.0,1217.0,3552.0,1808.0,840.0,726.0,235.0,474.0,5824.0,1398903.2192460317,Alto
355030172,Vila Gustavo,São Paulo,SP,48292.0,4078.0,1930.0,3412.0,3209.0,6894.0,10232.0,7404.0,11133.0,63.0,648.0,4103.0,4014.0,3362.0,2397.0,578.0,2062.0,2774.0,1016678.1010238093,Alto
355030150,Vila Hamburguesa,São Paulo,SP,17440.0,1422.0,677.0,1095.0,970.0,2440.0,4329.0,2710.0,3797.0,849.0,1179.0,1928.0,1081.0,639.0,387.0,97.0,496.0,7583.0,1370652.9653412695,Alto
35503040,Vila Independência,São Paulo,SP,8965.0,1028.0,432.0,698.0,656.0,1683.0,1896.0,1028.0,1544.0,24.0,164.0,624.0,738.0,735.0,500.0,171.0,367.0,2833.0,890920.2143888883,Baixo
355030145,Vila Ipojuca,São Paulo,SP,22698.0,1840.0,753.0,1154.0,1192.0,3302.0,5353.0,3347.0,5757.0,891.0,1393.0,2678.0,1508.0,1223.0,814.0,120.0,520.0,7124.0,1423993.7651428573,Alto
355030101,Vila Isolina Mazzei,São Paulo,SP,48825.0,4612.0,2157.0,3409.0,3127.0,7249.0,10680.0,6904.0,10687.0,0.0,1208.0,3809.0,3958.0,3516.0,2242.0,624.0,1918.0,2927.0,1054307.639150793,Alto
355030248,Vila Jacuí,São Paulo,SP,32640.0,4136.0,2035.0,2992.0,2463.0,4974.0,7496.0,3864.0,4680.0,0.0,80.0,992.0,1673.0,2662.0,2375.0,720.0,2102.0,1614.0,708412.2477301591,Médio
355030153,Vila Jaguará,São Paulo,SP,26631.0,2512.0,1224.0,1889.0,1769.0,3941.0,5758.0,3881.0,5657.0,0.0,297.0,1796.0,2070.0,2151.0,1528.0,393.0,901.0,2502.0,901364.105047619,Médio
355030149,Vila Leopoldina,São Paulo,SP,12913.0,1486.0,520.0,749.0,597.0,2154.0,3904.0,1559.0,1944.0,1066.0,1096.0,1342.0,616.0,424.0,184.0,79.0,403.0,9781.0,1281300.9295476188,Médio
355030138,Vila Madalena,São Paulo,SP,23612.0,1631.0,639.0,1110.0,1305.0,4230.0,5397.0,3631.0,5669.0,1540.0,1537.0,2979.0,1366.0,831.0,637.0,0.0,1666.0,8747.0,1541460.4308571436,Alto
355030102,Vila Maria,São Paulo,SP,16754.0,1519.0,680.0,1164.0,1254.0,2350.0,3622.0,2373.0,3792.0,0.0,234.0,923.0,952.0,1299.0,1088.0,209.0,1217.0,2117.0,840401.0055952381,Médio
355030103,Vila Maria Alta,São Paulo,SP,53516.0,5096.0,2595.0,4169.0,4000.0,8348.0,11308.0,7096.0,10904.0,0.0,354.0,2703.0,3106.0,4398.0,3662.0,589.0,3871.0,1948.0,845795.4569444443,Alto
35503043,Vila Mariana,São Paulo,SP,38935.0,2280.0,1010.0,2133.0,2642.0,6248.0,7695.0,6237.0,10690.0,2664.0,2573.0,5159.0,2544.0,1956.0,822.0,0.0,1362.0,10575.0,1650375.3451428583,Alto
355030179,Vila Matilde,São Paulo,SP,69391.0,6957.0,3404.0,5572.0,4628.0,9741.0,15428.0,9723.0,13938.0,0.0,981.0,4507.0,5353.0,4915.0,3687.0,1173.0,3324.0,2481.0,995725.5845317465,Alto
355030174,Vila Medeiros,São Paulo,SP,67396.0,6602.0,3255.0,5302.0,4725.0,9604.0,14060.0,9696.0,14152.0,0.0,422.0,3648.0,4542.0,5509.0,4365.0,1035.0,3301.0,2099.0,848825.8109682542,Alto
355030195,Vila Missionária,São Paulo,SP,84503.0,12213.0,5847.0,8955.0,7047.0,14260.0,18715.0,8865.0,8601.0,0.0,0.0,638.0,3075.0,6855.0,7277.0,2403.0,6727.0,1095.0,188803.44058730124,Médio
35503041,Vila Monumento,São Paulo,SP,20177.0,1646.0,760.0,1284.0,1149.0,2844.0,4496.0,3070.0,4928.0,335.0,1012.0,2121.0,1555.0,1276.0,622.0,240.0,515.0,5249.0,1191110.266317459,Alto
355030159,Vila Morro Grande,São Paulo,SP,56774.0,6132.0,3224.0,4686.0,3933.0,8527.0,12905.0,7918.0,9449.0,31.0,281.0,2667.0,4099.0,4680.0,3892.0,916.0,2465.0,2083.0,808449.0991269838,Alto
35503073,Vila Nova Conceição,São Paulo,SP,10691.0,843.0,303.0,504.0,513.0,1532.0,2502.0,1663.0,2831.0,1432.0,804.0,870.0,376.0,268.0,116.0,0.0,733.0,13633.0,1265527.7733412692,Médio
355030133,Vila Olímpia,São Paulo,SP,22235.0,1269.0,452.0,1085.0,1482.0,4735.0,5122.0,3165.0,4925.0,1235.0,1787.0,3805.0,1724.0,949.0,469.0,0.0,986.0,7754.0,1502295.5681587313,Alto
355030256,Vila Progresso,São Paulo,SP,39512.0,5032.0,2643.0,3897.0,3082.0,6000.0,8876.0,4549.0,5433.0,0.0,0.0,698.0,2087.0,3151.0,3532.0,566.0,2602.0,1364.0,637764.1693730159,Baixo
35503053,Vila Prudente,São Paulo,SP,37320.0,3122.0,1500.0,2346.0,2195.0,5162.0,8384.0,5628.0,8983.0,519.0,1249.0,3099.0,2715.0,2490.0,1701.0,408.0,1574.0,4497.0,1332276.9088492054,Alto
355030112,Vila Rica,São Paulo,SP,46505.0,5184.0,2585.0,3866.0,3383.0,6693.0,10448.0,6235.0,8111.0,74.0,105.0,1665.0,2533.0,3175.0,3363.0,614.0,3879.0,1947.0,795266.2503412695,Alto
355030198,Vila Sabará,São Paulo,SP,10891.0,1049.0,479.0,777.0,632.0,1806.0,2658.0,1462.0,2028.0,41.0,163.0,950.0,1000.0,914.0,438.0,107.0,350.0,3095.0,922797.4234841266,Médio
355030126,Vila Santa Catarina,São Paulo,SP,64419.0,7477.0,3491.0,5257.0,4307.0,10517.0,15425.0,8230.0,9715.0,1067.0,1855.0,4814.0,3376.0,4136.0,3585.0,1159.0,3116.0,4148.0,1322144.3629920646,Alto
355030242,Vila Silvia,São Paulo,SP,84428.0,10015.0,5178.0,7933.0,6524.0,13030.0,19267.0,10854.0,11627.0,0.0,0.0,2614.0,5168.0,6331.0,6080.0,1582.0,5390.0,1591.0,414498.1259285712,Médio
355030275,Vila Socorro,São Paulo,SP,10117.0,986.0,422.0,669.0,661.0,1680.0,2384.0,1391.0,1924.0,126.0,204.0,806.0,918.0,744.0,533.0,102.0,350.0,4993.0,1010811.2104444456,Médio
355030213,Vila Sônia,São Paulo,SP,34061.0,2908.0,1462.0,2253.0,2076.0,4579.0,7557.0,5227.0,7999.0,942.0,1089.0,2866.0,2219.0,2216.0,1227.0,306.0,1098.0,5285.0,1347569.0851825387,Alto
355030207,Vila Suzana,São Paulo,SP,35403.0,4127.0,1890.0,2678.0,2433.0,5855.0,9107.0,4608.0,4705.0,1726.0,1522.0,2458.0,1186.0,1166.0,918.0,209.0,3840.0,7418.0,1513409.747031747,Alto
355030162,Vila Terezinha,São Paulo,SP,122359.0,18304.0,9304.0,13258.0,9965.0,19248.0,26592.0,12579.0,13109.0,0.0,0.0,1758.0,4517.0,9450.0,11473.0,3218.0,7540.0,1252.0,73980.11582539664,Médio
355030157,Vila Zatt,São Paulo,SP,125864.0,14670.0,7305.0,11225.0,9338.0,18841.0,28500.0,16700.0,19285.0,8.0,872.0,5093.0,8063.0,10012.0,8082.0,2856.0,6853.0,1936.0,110951.18191269814,Alto
355030164,Vista Alegre,São Paulo,SP,106.0,23.0,7.0,15.0,11.0,15.0,26.0,4.0,5.0,0.0,0.0,0.0,6.0,9.0,8.0,2.0,4.0,1288.0,856964.1764047636,Baixo
